0.0,0.0,0.0,-0.11758396,-0.0015639496,0.014168148,-0.1274535,-0.45085686,-0.0065612984,-0.13144703,-0.79994875,-0.02029316,0.118944705,0.0012535858,-0.012042351,0.15012927,-0.44763964,-0.001030941,0.17852661,-0.7969946,-0.017288914,-0.002059517,0.091023944,-0.0013582611,-0.004654999,0.29242867,0.004782257,-0.005270271,0.43501008,0.0151766585,-0.0032476424,0.6481958,0.039123688,-0.0029040147,0.7031429,0.040648937,-0.0026496507,0.7579831,0.03642311,-0.036231652,0.584193,0.029287452,-0.21789807,0.5686525,0.03481369,-0.35802853,0.27023193,0.051551268,-0.20424075,0.22490624,0.26850817,0.028377838,0.58302015,0.033676397,0.2088269,0.55671966,0.029190864,0.27745345,0.23403649,0.033167668,0.2693976,0.069883496,0.24753523,16765134.575601077
-0.00019748688,2.5100708e-05,-0.0026631546,-0.11770229,-0.0016316986,0.011271534,-0.12711667,-0.4509644,-0.008119011,-0.13140957,-0.79997575,-0.020306129,0.11884819,0.001450882,-0.014423962,0.1500104,-0.44736975,-6.404877e-05,0.17853367,-0.7968599,-0.017209912,-0.00250782,0.09102447,-0.003115921,-0.0056472016,0.2923382,0.0046558953,-0.0066633606,0.43480775,0.015911084,-0.0052259443,0.6478748,0.041001987,-0.004938736,0.702818,0.042474307,-0.0046221926,0.75761735,0.037742175,-0.0380476,0.58385175,0.030825004,-0.21967311,0.567834,0.035880756,-0.36019954,0.2697049,0.05509113,-0.211833,0.22903655,0.27670252,0.02658947,0.582733,0.03514864,0.2071173,0.557034,0.03138634,0.2768879,0.23465377,0.03497364,0.27708322,0.058109816,0.23932056,16765134.575751085
-0.00024677278,-5.41687e-06,-0.0048411177,-0.11777149,-0.001744461,0.008791561,-0.12679279,-0.45110515,-0.00943512,-0.13139057,-0.8000208,-0.020335007,0.11893242,0.0016094208,-0.016337508,0.14994851,-0.44714603,0.00054107665,0.1785337,-0.79676574,-0.017136784,-0.0028017426,0.090950854,-0.0043648146,-0.0064536287,0.29216668,0.0047947885,-0.007829018,0.4345491,0.016662102,-0.006915855,0.6475516,0.042368792,-0.0066756057,0.7024936,0.043749712,-0.006287956,0.7572539,0.038593367,-0.039573327,0.5835007,0.031980515,-0.2211533,0.5670491,0.03680168,-0.36231557,0.2693769,0.05817688,-0.21828213,0.2323259,0.2832196,0.025060158,0.5824327,0.03631115,0.20566028,0.55727524,0.033265535,0.27677476,0.2350177,0.03671749,0.28334397,0.048531342,0.23196322,16765134.57591104
-0.0002958679,-7.3394775e-05,-0.0068919943,-0.11797245,-0.0018945313,0.006328144,-0.1263573,-0.4512747,-0.010809059,-0.1313747,-0.800064,-0.020365981,0.11892731,0.0017545319,-0.018242322,0.1499218,-0.4469286,0.00097532274,0.17852218,-0.7966881,-0.017077388,-0.0030786132,0.090823516,-0.0054582213,-0.007302704,0.2919284,0.0050592613,-0.009044418,0.43422684,0.017487926,-0.00871212,0.64718443,0.04361786,-0.008511696,0.7021274,0.044866752,-0.008026161,0.7568477,0.039289493,-0.041168023,0.58309203,0.03304117,-0.222654,0.56611204,0.03759819,-0.36463398,0.26898262,0.061326772,-0.22499295,0.23567344,0.2897013,0.023453902,0.58208025,0.037498206,0.20411061,0.5575178,0.03511141,0.2764224,0.23564522,0.038960036,0.28944996,0.039225083,0.22378252,16765134.57607104
-0.0004109192,-0.00019454956,-0.009222813,-0.11829556,-0.0020846557,0.0034830666,-0.12576771,-0.45148343,-0.012383099,-0.13137066,-0.8001034,-0.020391427,0.11881542,0.0019342041,-0.020290203,0.14997917,-0.44666493,0.001035614,0.1784956,-0.79658884,-0.017007675,-0.0034589767,0.0906089,-0.006677742,-0.008351288,0.29157242,0.005380878,-0.010535431,0.43376678,0.018483829,-0.010952911,0.6466713,0.045079995,-0.010790787,0.70161253,0.046117764,-0.010139885,0.7562608,0.039895896,-0.043130074,0.5824852,0.034268513,-0.22451214,0.56481993,0.038561326,-0.3680292,0.26870337,0.06545299,-0.23397693,0.24037811,0.2977554,0.021520425,0.5816481,0.03896265,0.20229927,0.5577949,0.03727043,0.27573854,0.23604836,0.041715413,0.29674506,0.027607193,0.2120994,16765134.576231044
-0.0005048752,-0.00029159547,-0.010531559,-0.11852459,-0.0022029113,0.0018269538,-0.12543727,-0.45160988,-0.0132568935,-0.13136876,-0.8001203,-0.020403232,0.118702166,0.0020306397,-0.0214036,0.15010151,-0.4465195,0.00082450866,0.17847157,-0.79653627,-0.016970806,-0.0037114716,0.09044464,-0.007373524,-0.008988457,0.29131508,0.0055387877,-0.0114162825,0.4334416,0.019008541,-0.012221222,0.6463174,0.0458412,-0.0120675275,0.70125765,0.04673355,-0.011314812,0.7558589,0.04010906,-0.044240836,0.5820836,0.03491333,-0.22552456,0.5639714,0.038989507,-0.37022763,0.2685984,0.06792635,-0.24036212,0.24423638,0.3025668,0.020439912,0.5813441,0.039704,0.20131488,0.55789673,0.038399525,0.27495277,0.23618233,0.04343294,0.30063367,0.021155395,0.20474753,16765134.576391047
-0.0007123566,-0.00045028687,-0.0122114755,-0.118877985,-0.002368393,-0.00038114548,-0.12506184,-0.45178333,-0.014404602,-0.13136142,-0.80015254,-0.020421982,0.118456915,0.0021310425,-0.022787876,0.15036774,-0.44635013,0.0003191948,0.17845207,-0.79648066,-0.016928196,-0.0041030883,0.09018738,-0.008286533,-0.009865341,0.29092988,0.0057019233,-0.012596589,0.4329654,0.019585572,-0.0138368225,0.64580935,0.04665989,-0.013680382,0.70074767,0.047340125,-0.012802124,0.7552806,0.04017893,-0.045695078,0.58154434,0.035618726,-0.22684643,0.5628079,0.039415665,-0.3733353,0.26856774,0.07116913,-0.2483868,0.24879944,0.3088812,0.019029884,0.5808752,0.040465336,0.20001976,0.55795777,0.039705124,0.27375656,0.23639344,0.045810644,0.30524966,0.013358536,0.19464475,16765134.576541068
-0.00089855195,-0.00059394835,-0.013396473,-0.119150735,-0.002504959,-0.0019493485,-0.124816015,-0.45192173,-0.015227127,-0.1313554,-0.80017364,-0.020433731,0.11827404,0.002174225,-0.023713225,0.15057014,-0.44626218,-0.00013500213,0.17844364,-0.7964541,-0.016911583,-0.004426956,0.08995979,-0.008872414,-0.010514793,0.2906012,0.005859375,-0.013457642,0.43257308,0.01997076,-0.014981232,0.6454103,0.047086813,-0.014818077,0.7003465,0.04757704,-0.013844032,0.75481504,0.039968546,-0.046742667,0.5810988,0.036012422,-0.22784778,0.5619519,0.039704874,-0.37588137,0.26874077,0.073615305,-0.25313222,0.2509066,0.31341276,0.018004647,0.5805014,0.040876485,0.19904912,0.5579515,0.04055521,0.2730528,0.23632988,0.04735655,0.3084844,0.007754135,0.18663646,16765134.576691054
-0.001221733,-0.00084838865,-0.015142708,-0.11964176,-0.0027069855,-0.0043771933,-0.12436314,-0.4521219,-0.01658577,-0.13134357,-0.80017954,-0.020433808,0.11808033,0.002184143,-0.025140649,0.15079948,-0.44618836,-0.0008937645,0.17844296,-0.796423,-0.016892644,-0.004943581,0.08956413,-0.009739284,-0.01147438,0.2900419,0.0060562133,-0.0147175975,0.43191743,0.02045473,-0.01669899,0.64477646,0.047397424,-0.016537094,0.69971174,0.04753025,-0.015447235,0.7540785,0.039210625,-0.04832531,0.58038485,0.036359597,-0.22923565,0.5604663,0.039756298,-0.38023648,0.2691822,0.07739611,-0.26351252,0.2572516,0.32044113,0.01646122,0.57988787,0.041226216,0.19758694,0.55791974,0.041672077,0.27170193,0.23645264,0.050460167,0.31322885,-0.0007270813,0.17251089,16765134.576851035
-0.0013973617,-0.001005249,-0.01614765,-0.119950674,-0.0027931214,-0.0058298875,-0.124066964,-0.45221,-0.017321434,-0.13133778,-0.8001622,-0.020423125,0.11807705,0.0021617126,-0.026019763,0.15089653,-0.446176,-0.0013171196,0.17846882,-0.7964072,-0.016881885,-0.005169754,0.08932693,-0.010304851,-0.011917762,0.28971383,0.0060214424,-0.0153341675,0.43153733,0.020559806,-0.017590713,0.64441496,0.04735136,-0.017436486,0.69934815,0.047257956,-0.01629013,0.753645,0.03849026,-0.0491428,0.5799553,0.036380615,-0.22996326,0.55961806,0.039585687,-0.38302708,0.2696897,0.07946924,-0.2699481,0.26148322,0.32431,0.0156855,0.5795477,0.04125488,0.1968808,0.5579036,0.042181052,0.27083352,0.23640747,0.05221964,0.31581232,-0.005552826,0.16310379,16765134.57700106
